llavemod,llaveviv,llavehog,cve_ent,cvegeo,edad,sexo,sexo_label,escolaridad,cond_disc,cond_disc_label,cond_aee,trab_no_rem_cuid_hog,cuid_esp_int_hog_sin_cp,cuid_int_0a5_sin_cp,cuid_int_6a14_sin_cp,cuid_int_15a59,cuid_int_60mas_sin_cp,trab_merc_pv,bus_trab,fac_per,realiza_cuidado_hogar,realiza_cuidado_especial,realiza_cuidado_0a5,realiza_cuidado_6a14,realiza_cuidado_15a59,realiza_cuidado_60mas,realiza_trabajo_mercado,busca_trabajo
90957201101.0,90957201,909572011,9,9,41,1,Hombre,4.0,1,Sí tiene discapacidad,1,7.16666666666666,0.0,7.16666666666666,0.0,0.0,0.0,45.0,0.0,3561,1,0,1,0,0,0,1,0
90957201102.0,90957201,909572011,9,9,45,2,Mujer,4.0,1,Sí tiene discapacidad,5,46.74999999999999,0.0,15.91666666666666,9.83333333333333,21.0,0.0,0.0,0.0,3440,1,0,1,1,1,0,0,0
90957201103.0,90957201,909572011,9,9,15,2,Mujer,2.0,2,No tiene discapacidad,4,12.33333333333333,0.0,6.33333333333333,6.0,0.0,0.0,0.0,0.0,3506,1,0,1,1,0,0,0,0
92076702101.0,92076702,920767021,9,9,84,1,Hombre,3.0,2,No tiene discapacidad,3,17.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,4218,1,0,0,0,1,1,0,0
92076702102.0,92076702,920767021,9,9,70,2,Mujer,2.0,2,No tiene discapacidad,5,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4105,1,0,0,0,1,1,0,0
92076702103.0,92076702,920767021,9,9,45,2,Mujer,4.0,2,No tiene discapacidad,1,10.0,0.0,0.0,0.0,2.0,8.0,40.0,0.0,4038,1,0,0,0,1,1,1,0
92076702104.0,92076702,920767021,9,9,35,2,Mujer,3.0,2,No tiene discapacidad,1,10.0,0.0,0.0,0.0,0.0,10.0,45.0,0.0,4045,1,0,0,0,0,1,1,0
92076704101.0,92076704,920767041,9,9,46,1,Hombre,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,4129,0,0,0,0,0,0,1,0
92076705101.0,92076705,920767051,9,9,70,1,Hombre,3.0,2,No tiene discapacidad,1,7.0,0.0,0.0,0.0,7.0,0.0,40.0,0.0,4054,1,0,0,0,1,0,1,0
92076705102.0,92076705,920767051,9,9,42,1,Hombre,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,4180,0,0,0,0,0,0,1,0
90899401101.0,90899401,908994011,9,9,34,2,Mujer,5.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,3246,0,0,0,0,0,0,1,0
90899401102.0,90899401,908994011,9,9,40,2,Mujer,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,3241,0,0,0,0,0,0,1,0
90899402101.0,90899402,908994021,9,9,61,2,Mujer,3.0,2,No tiene discapacidad,1,0.25,0.0,0.0,0.0,0.0,0.25,24.0,0.0,3237,1,0,0,0,0,1,1,0
90899402102.0,90899402,908994021,9,9,63,1,Hombre,3.0,2,No tiene discapacidad,1,3.75,0.0,0.0,0.0,1.25,2.5,35.0,0.0,3269,1,0,0,0,1,1,1,0
90899402103.0,90899402,908994021,9,9,34,2,Mujer,4.0,2,No tiene discapacidad,1,1.0,0.0,0.0,0.0,1.0,0.0,51.0,0.0,3246,1,0,0,0,1,0,1,0
90899402104.0,90899402,908994021,9,9,25,2,Mujer,4.0,2,No tiene discapacidad,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3263,0,0,0,0,0,0,0,0
90899403101.0,90899403,908994031,9,9,70,1,Hombre,4.0,2,No tiene discapacidad,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3248,0,0,0,0,0,0,0,0
91953703102.0,91953703,919537031,9,9,43,2,Mujer,4.0,2,No tiene discapacidad,1,13.08333333333333,0.0,0.0,7.58333333333333,5.5,0.0,40.0,0.0,2424,1,0,0,1,1,0,1,0
91953703103.0,91953703,919537031,9,9,22,2,Mujer,4.0,2,No tiene discapacidad,4,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,2470,1,0,0,1,0,0,0,0
91953703104.0,91953703,919537031,9,9,21,2,Mujer,4.0,2,No tiene discapacidad,4,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2470,1,0,0,0,1,0,0,0
91953704101.0,91953704,919537041,9,9,72,2,Mujer,3.0,2,No tiene discapacidad,5,8.0,0.0,0.0,0.0,4.5,3.5,0.0,0.0,2460,1,0,0,0,1,1,0,0
91953704102.0,91953704,919537041,9,9,73,1,Hombre,4.0,2,No tiene discapacidad,3,18.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,2430,1,0,0,0,1,1,0,0
91953704103.0,91953704,919537041,9,9,49,2,Mujer,5.0,2,No tiene discapacidad,1,7.0,0.0,0.0,0.0,0.0,7.0,40.0,0.0,2420,1,0,0,0,0,1,1,0
91953704104.0,91953704,919537041,9,9,28,1,Hombre,4.0,2,No tiene discapacidad,1,6.5,0.0,0.0,0.0,2.5,4.0,60.0,0.0,2482,1,0,0,0,1,1,1,0
90957202101.0,90957202,909572021,9,9,46,2,Mujer,3.0,1,Sí tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3440,0,0,0,0,0,0,1,0
90957203101.0,90957203,909572031,9,9,55,1,Hombre,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,3510,0,0,0,0,0,0,1,0
90957203102.0,90957203,909572031,9,9,52,2,Mujer,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,3467,0,0,0,0,0,0,1,0
90957203103.0,90957203,909572031,9,9,30,2,Mujer,3.0,2,No tiene discapacidad,5,16.41666666666666,0.0,16.41666666666666,0.0,0.0,0.0,0.0,0.0,3450,1,0,1,0,0,0,0,0
90957204101.0,90957204,909572041,9,9,56,1,Hombre,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,3510,0,0,0,0,0,0,1,0
90957205101.0,90957205,909572051,9,9,42,2,Mujer,3.0,2,No tiene discapacidad,1,13.5,11.33333333333333,0.0,0.0,2.16666666666666,0.0,56.0,0.0,3446,1,1,0,0,1,0,1,0
90957205102.0,90957205,909572051,9,9,23,2,Mujer,4.0,2,No tiene discapacidad,4,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3510,1,1,0,0,0,0,0,0
92079201101.0,92079201,920792011,9,9,22,1,Hombre,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,3444,0,0,0,0,0,0,1,0
92079202101.0,92079202,920792021,9,9,95,2,Mujer,2.0,2,No tiene discapacidad,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3855,0,0,0,0,0,0,0,0
92079202102.0,92079202,920792021,9,9,65,2,Mujer,2.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3370,0,0,0,0,0,0,0,0
92079202103.0,92079202,920792021,9,9,64,2,Mujer,3.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3342,0,0,0,0,0,0,0,0
92079203102.0,92079203,920792031,9,9,69,1,Hombre,3.0,2,No tiene discapacidad,3,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3369,1,1,0,0,0,0,0,0
92079203103.0,92079203,920792031,9,9,58,2,Mujer,3.0,2,No tiene discapacidad,5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3313,1,1,0,0,0,0,0,0
90899403102.0,90899403,908994031,9,9,65,2,Mujer,4.0,2,No tiene discapacidad,3,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3265,1,0,0,0,0,1,0,0
90899403103.0,90899403,908994031,9,9,30,2,Mujer,5.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,3246,0,0,0,0,0,0,1,0
90922202101.0,90922202,909222021,9,9,82,2,Mujer,4.0,1,Sí tiene discapacidad,3,2.33333333333333,0.0,0.0,0.0,2.33333333333333,0.0,0.0,0.0,4461,1,0,0,0,1,0,0,0
90922202102.0,90922202,909222021,9,9,55,2,Mujer,3.0,1,Sí tiene discapacidad,5,6.75,6.75,0.0,0.0,0.0,0.0,0.0,0.0,4245,1,1,0,0,0,0,0,0
90922204101.0,90922204,909222041,9,9,54,2,Mujer,4.0,2,No tiene discapacidad,1,10.0,0.0,0.0,0.0,10.0,0.0,42.0,0.0,4314,1,0,0,0,1,0,1,0
90922204102.0,90922204,909222041,9,9,56,1,Hombre,3.0,2,No tiene discapacidad,1,5.0,0.0,0.0,0.0,5.0,0.0,32.0,0.0,4367,1,0,0,0,1,0,1,0
90922204103.0,90922204,909222041,9,9,25,2,Mujer,4.0,2,No tiene discapacidad,1,6.16666666666666,0.0,0.0,0.0,6.16666666666666,0.0,49.0,0.0,4316,1,0,0,0,1,0,1,0
91953705101.0,91953705,919537051,9,9,71,1,Hombre,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,2430,0,0,0,0,0,0,1,0
91955501101.0,91955501,919555011,9,9,58,1,Hombre,2.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,3834,0,0,0,0,0,0,1,0
91955502101.0,91955502,919555021,9,9,64,2,Mujer,2.0,2,No tiene discapacidad,1,9.0,0.0,0.0,0.0,9.0,0.0,104.0,0.0,3759,1,0,0,0,1,0,1,0
91955502102.0,91955502,919555021,9,9,21,2,Mujer,4.0,1,Sí tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,3834,0,0,0,0,0,0,1,0
91955502103.0,91955502,919555021,9,9,68,1,Hombre,2.0,1,Sí tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,3790,0,0,0,0,0,0,1,0
91955503101.0,91955503,919555031,9,9,45,1,Hombre,4.0,2,No tiene discapacidad,1,2.08333333333333,0.0,0.0,0.0,2.08333333333333,0.0,45.0,0.0,3842,1,0,0,0,1,0,1,0
91955503102.0,91955503,919555031,9,9,46,2,Mujer,4.0,2,No tiene discapacidad,1,0.86666666666666,0.0,0.0,0.0,0.86666666666666,0.0,40.13333333333333,0.0,3757,1,0,0,0,1,0,1,0
91695804201.0,91695804,916958042,9,9,25,1,Hombre,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,2890,0,0,0,0,0,0,1,0
91695805101.0,91695805,916958051,9,9,36,1,Hombre,4.0,2,No tiene discapacidad,1,11.0,0.0,0.0,0.0,11.0,0.0,75.0,0.0,2865,1,0,0,0,1,0,1,0
91695805102.0,91695805,916958051,9,9,26,2,Mujer,4.0,2,No tiene discapacidad,1,9.0,0.0,0.0,0.0,9.0,0.0,40.0,0.0,2842,1,0,0,0,1,0,1,0
91696001101.0,91696001,916960011,9,9,64,2,Mujer,3.0,2,No tiene discapacidad,1,7.0,0.0,0.0,0.0,7.0,0.0,19.0,0.0,3234,1,0,0,0,1,0,1,0
91696001102.0,91696001,916960011,9,9,28,1,Hombre,4.0,2,No tiene discapacidad,1,0.5,0.0,0.0,0.0,0.0,0.5,42.0,0.0,3316,1,0,0,0,0,1,1,0
91696002101.0,91696002,916960021,9,9,70,2,Mujer,4.0,2,No tiene discapacidad,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3287,0,0,0,0,0,0,0,0
91696004101.0,91696004,916960041,9,9,51,1,Hombre,5.0,2,No tiene discapacidad,1,3.0,0.0,0.0,0.0,3.0,0.0,70.0,0.0,3290,1,0,0,0,1,0,1,0
92079204101.0,92079204,920792041,9,9,63,1,Hombre,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,3375,0,0,0,0,0,0,1,0
92079204102.0,92079204,920792041,9,9,61,2,Mujer,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,3342,0,0,0,0,0,0,1,0
92079204103.0,92079204,920792041,9,9,36,2,Mujer,3.0,2,No tiene discapacidad,1,0.91666666666666,0.0,0.0,0.0,0.0,0.91666666666666,36.0,0.0,3346,1,0,0,0,0,1,1,0
92079205101.0,92079205,920792051,9,9,82,1,Hombre,4.0,2,No tiene discapacidad,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3489,0,0,0,0,0,0,0,0
92104101101.0,92104101,921041011,9,9,35,2,Mujer,3.0,2,No tiene discapacidad,1,9.83333333333333,0.0,0.0,8.83333333333333,1.0,0.0,16.0,0.0,4163,1,0,0,1,1,0,1,0
92104101102.0,92104101,921041011,9,9,17,1,Hombre,3.0,2,No tiene discapacidad,1,7.58333333333333,0.0,0.0,0.58333333333333,7.0,0.0,38.0,0.0,4251,1,0,0,1,1,0,1,0
90018305103.0,90018305,900183051,9,9,14,2,Mujer,2.0,1,Sí tiene discapacidad,4,5.66666666666666,0.0,5.66666666666666,0.0,0.0,0.0,0.0,0.0,3665,1,0,1,0,0,0,0,0
90922205101.0,90922205,909222051,9,9,38,2,Mujer,4.0,2,No tiene discapacidad,1,44.0,36.0,0.0,8.0,0.0,0.0,40.0,0.0,4287,1,1,0,1,0,0,1,0
90922205102.0,90922205,909222051,9,9,12,1,Hombre,2.0,2,No tiene discapacidad,4,4.75,4.75,0.0,0.0,0.0,0.0,0.0,0.0,4367,1,1,0,0,0,0,0,0
90923101101.0,90923101,909231011,9,9,52,1,Hombre,2.0,1,Sí tiene discapacidad,1,57.13333333333333,0.0,15.0,35.0,7.13333333333333,0.0,52.5,0.0,4441,1,0,1,1,1,0,1,0
90923101102.0,90923101,909231011,9,9,52,2,Mujer,2.0,1,Sí tiene discapacidad,1,13.25,0.0,10.0,1.75,1.5,0.0,60.0,0.0,4398,1,0,1,1,1,0,1,0
91676501102.0,91676501,916765011,9,9,42,2,Mujer,4.0,2,No tiene discapacidad,1,16.75,0.0,0.0,14.0,2.75,0.0,25.0,0.0,2937,1,0,0,1,1,0,1,0
91676502101.0,91676502,916765021,9,9,41,2,Mujer,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,2937,0,0,0,0,0,0,1,0
91676503101.0,91676503,916765031,9,9,58,1,Hombre,5.0,2,No tiene discapacidad,1,4.5,0.0,0.0,0.0,0.0,4.5,40.0,0.0,2992,1,0,0,0,0,1,1,0
91955503103.0,91955503,919555031,9,9,15,2,Mujer,2.0,2,No tiene discapacidad,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3830,0,0,0,0,0,0,0,0
91955504101.0,91955504,919555041,9,9,66,2,Mujer,3.0,2,No tiene discapacidad,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3791,0,0,0,0,0,0,0,0
91955505101.0,91955505,919555051,9,9,40,1,Hombre,4.0,1,Sí tiene discapacidad,1,24.5,18.0,0.0,0.0,6.5,0.0,44.0,0.0,3890,1,1,0,0,1,0,1,0
91955505102.0,91955505,919555051,9,9,46,2,Mujer,3.0,2,No tiene discapacidad,5,37.0,31.75,0.0,0.0,5.25,0.0,0.0,0.0,3757,1,1,0,0,1,0,0,0
91955505103.0,91955505,919555051,9,9,15,1,Hombre,2.0,2,No tiene discapacidad,4,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3844,1,0,0,0,1,0,0,0
91958701101.0,91958701,919587011,9,9,29,2,Mujer,3.0,2,No tiene discapacidad,1,34.0,0.0,25.0,9.0,0.0,0.0,40.0,0.0,4110,1,0,1,1,0,0,1,0
91958701102.0,91958701,919587011,9,9,35,1,Hombre,4.0,2,No tiene discapacidad,1,23.0,0.0,14.5,8.5,0.0,0.0,50.0,0.0,4143,1,0,1,1,0,0,1,0
91696004102.0,91696004,916960041,9,9,50,2,Mujer,4.0,2,No tiene discapacidad,1,3.0,0.0,0.0,0.0,3.0,0.0,40.0,0.0,3259,1,0,0,0,1,0,1,0
91696004103.0,91696004,916960041,9,9,30,1,Hombre,4.0,2,No tiene discapacidad,1,4.0,0.0,0.0,0.0,4.0,0.0,50.0,0.0,3338,1,0,0,0,1,0,1,0
91715701101.0,91715701,917157011,9,9,28,2,Mujer,2.0,2,No tiene discapacidad,1,12.16666666666666,0.0,0.0,12.16666666666666,0.0,0.0,54.0,0.0,3585,1,0,0,1,0,0,1,0
91715702101.0,91715702,917157021,9,9,52,1,Hombre,4.0,2,No tiene discapacidad,1,1.5,0.0,0.0,0.0,1.5,0.0,59.0,0.0,3618,1,0,0,0,1,0,1,0
91715702102.0,91715702,917157021,9,9,46,2,Mujer,4.0,2,No tiene discapacidad,5,1.75,0.0,0.0,0.0,1.75,0.0,0.0,0.0,3555,1,0,0,0,1,0,0,0
91715702103.0,91715702,917157021,9,9,18,1,Hombre,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3636,0,0,0,0,0,0,1,0
91715702104.0,91715702,917157021,9,9,21,1,Hombre,4.0,2,No tiene discapacidad,4,1.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,3665,1,0,0,0,1,0,0,0
90020301101.0,90020301,900203011,9,9,65,1,Hombre,2.0,2,No tiene discapacidad,3,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3918,1,1,0,0,0,0,0,0
90020301102.0,90020301,900203011,9,9,62,2,Mujer,2.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3886,0,0,0,0,0,0,0,0
90020302101.0,90020302,900203021,9,9,61,2,Mujer,3.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3886,0,0,0,0,0,0,0,0
90020303101.0,90020303,900203031,9,9,52,2,Mujer,2.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,3915,0,0,0,0,0,0,1,0
90020303102.0,90020303,900203031,9,9,26,1,Hombre,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,3984,0,0,0,0,0,0,1,0
90020304101.0,90020304,900203041,9,9,68,1,Hombre,2.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,3918,0,0,0,0,0,0,1,0
90020304102.0,90020304,900203041,9,9,72,2,Mujer,2.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3949,0,0,0,0,0,0,0,0
91676503102.0,91676503,916765031,9,9,84,2,Mujer,3.0,2,No tiene discapacidad,5,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3057,1,0,0,0,1,0,0,0
91676504101.0,91676504,916765041,9,9,72,1,Hombre,4.0,2,No tiene discapacidad,1,7.0,0.0,0.0,0.0,7.0,0.0,20.0,0.0,2944,1,0,0,0,1,0,1,0
91676504102.0,91676504,916765041,9,9,40,1,Hombre,4.0,2,No tiene discapacidad,1,0.33333333333333,0.0,0.0,0.0,0.0,0.33333333333333,15.0,0.0,3036,1,0,0,0,0,1,1,0
91676505101.0,91676505,916765051,9,9,62,2,Mujer,4.0,2,No tiene discapacidad,5,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2934,1,0,0,0,1,0,0,0
91676505102.0,91676505,916765051,9,9,36,2,Mujer,4.0,2,No tiene discapacidad,1,3.33333333333333,0.0,0.0,0.0,0.0,3.33333333333333,66.0,0.0,2938,1,0,0,0,0,1,1,0
91676505103.0,91676505,916765051,9,9,27,1,Hombre,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3007,0,0,0,0,0,0,1,0
91678101101.0,91678101,916781011,9,9,82,2,Mujer,4.0,2,No tiene discapacidad,1,4.25,4.25,0.0,0.0,0.0,0.0,21.0,0.0,4205,1,1,0,0,0,0,1,0
91780502101.0,91780502,917805021,9,9,72,1,Hombre,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,3316,0,0,0,0,0,0,1,0
91780503101.0,91780503,917805031,9,9,57,2,Mujer,3.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3276,0,0,0,0,0,0,0,0
91780503102.0,91780503,917805031,9,9,59,1,Hombre,4.0,2,No tiene discapacidad,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3370,0,0,0,0,0,0,0,0
91780503103.0,91780503,917805031,9,9,31,2,Mujer,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,3313,0,0,0,0,0,0,1,0
91780504101.0,91780504,917805041,9,9,36,1,Hombre,5.0,2,No tiene discapacidad,1,35.0,10.0,0.0,0.0,25.0,0.0,45.0,0.0,3357,1,1,0,0,1,0,1,0
91780504102.0,91780504,917805041,9,9,35,2,Mujer,5.0,2,No tiene discapacidad,5,109.16666666666666,77.16666666666666,0.0,0.0,32.0,0.0,0.0,0.0,3309,1,1,0,0,1,0,0,0
91780505101.0,91780505,917805051,9,9,43,1,Hombre,5.0,2,No tiene discapacidad,1,8.0,0.0,0.0,0.0,8.0,0.0,24.0,0.0,3419,1,0,0,0,1,0,1,0
91103901102.0,91103901,911039011,9,9,66,2,Mujer,2.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,4515,0,0,0,0,0,0,1,0
91103901103.0,91103901,911039011,9,9,43,2,Mujer,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,4483,0,0,0,0,0,0,1,0
91103902101.0,91103902,911039021,9,9,73,2,Mujer,3.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4550,0,0,0,0,0,0,0,0
91103902102.0,91103902,911039021,9,9,75,1,Hombre,3.0,2,No tiene discapacidad,3,21.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,4629,1,0,0,0,0,1,0,0
91103903101.0,91103903,911039031,9,9,42,2,Mujer,3.0,2,No tiene discapacidad,1,22.0,0.0,0.0,0.0,22.0,0.0,55.0,0.0,4483,1,0,0,0,1,0,1,0
91103903102.0,91103903,911039031,9,9,19,2,Mujer,3.0,2,No tiene discapacidad,1,2.0,0.0,0.0,0.0,2.0,0.0,42.0,0.0,4562,1,0,0,0,1,0,1,0
91103904101.0,91103904,911039041,9,9,44,1,Hombre,3.0,2,No tiene discapacidad,1,8.0,0.0,0.0,0.0,8.0,0.0,40.0,0.0,4633,1,0,0,0,1,0,1,0
91890305303.0,91890305,918903053,9,9,26,2,Mujer,4.0,2,No tiene discapacidad,1,5.0,0.0,0.0,0.0,5.0,0.0,56.0,0.0,4249,1,0,0,0,1,0,1,0
91890305304.0,91890305,918903053,9,9,22,2,Mujer,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,4300,0,0,0,0,0,0,1,0
91896301101.0,91896301,918963011,9,9,43,2,Mujer,2.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,4628,0,0,0,0,0,0,1,0
91896301102.0,91896301,918963011,9,9,23,2,Mujer,2.0,2,No tiene discapacidad,1,1.0,0.0,0.0,0.0,1.0,0.0,58.0,0.0,4714,1,0,0,0,1,0,1,0
91896302101.0,91896302,918963021,9,9,26,1,Hombre,2.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,4738,0,0,0,0,0,0,1,0
91896304101.0,91896304,918963041,9,9,72,2,Mujer,2.0,2,No tiene discapacidad,5,2.25,0.0,0.0,0.0,2.25,0.0,0.0,0.0,4696,1,0,0,0,1,0,0,0
91896304102.0,91896304,918963041,9,9,47,2,Mujer,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,4620,0,0,0,0,0,0,1,0
90072405101.0,90072405,900724051,9,9,66,1,Hombre,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,4329,0,0,0,0,0,0,1,0
90072405102.0,90072405,900724051,9,9,30,1,Hombre,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,4431,0,0,0,0,0,0,1,0
90088601101.0,90088601,900886011,9,9,43,1,Hombre,2.0,2,No tiene discapacidad,1,3.83333333333333,0.0,0.0,2.83333333333333,1.0,0.0,57.0,0.0,4236,1,0,0,1,1,0,1,0
90088601102.0,90088601,900886011,9,9,39,2,Mujer,3.0,2,No tiene discapacidad,1,4.75,0.0,0.0,4.08333333333333,0.66666666666666,0.0,46.0,0.0,4099,1,0,0,1,1,0,1,0
90088601103.0,90088601,900886011,9,9,14,2,Mujer,2.0,2,No tiene discapacidad,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4149,0,0,0,0,0,0,0,0
90088602101.0,90088602,900886021,9,9,52,2,Mujer,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,4125,0,0,0,0,0,0,1,0
90088602102.0,90088602,900886021,9,9,32,1,Hombre,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,4225,0,0,0,0,0,0,1,0
91780505102.0,91780505,917805051,9,9,46,1,Hombre,4.0,2,No tiene discapacidad,1,6.0,0.0,0.0,0.0,6.0,0.0,40.0,0.0,3377,1,0,0,0,1,0,1,0
91826601101.0,91826601,918266011,9,9,62,1,Hombre,4.0,2,No tiene discapacidad,1,7.41666666666666,0.0,0.0,0.0,7.41666666666666,0.0,45.0,0.0,4156,1,0,0,0,1,0,1,0
91826601102.0,91826601,918266011,9,9,56,2,Mujer,4.0,2,No tiene discapacidad,1,1.5,0.0,0.0,0.0,0.0,1.5,45.0,0.0,4080,1,0,0,0,0,1,1,0
91826602101.0,91826602,918266021,9,9,38,2,Mujer,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,4121,0,0,0,0,0,0,1,0
91826603101.0,91826603,918266031,9,9,27,2,Mujer,2.0,2,No tiene discapacidad,5,22.5,0.0,21.5,0.0,1.0,0.0,0.0,0.0,4148,1,0,1,0,1,0,0,0
91826603102.0,91826603,918266031,9,9,25,1,Hombre,2.0,2,No tiene discapacidad,1,6.83333333333333,0.0,5.83333333333333,0.0,1.0,0.0,64.0,0.0,4219,1,0,1,0,1,0,1,0
91826604101.0,91826604,918266041,9,9,88,1,Hombre,2.0,2,No tiene discapacidad,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4443,0,0,0,0,0,0,0,0
90473104102.0,90473104,904731041,9,9,65,2,Mujer,3.0,2,No tiene discapacidad,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4004,0,0,0,0,0,0,0,0
90473104103.0,90473104,904731041,9,9,67,2,Mujer,3.0,2,No tiene discapacidad,1,21.0,0.0,0.0,0.0,13.0,8.0,3.0,0.0,4004,1,0,0,0,1,1,1,0
90473104104.0,90473104,904731041,9,9,63,2,Mujer,4.0,2,No tiene discapacidad,3,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,3970,1,0,0,0,1,1,0,0
90473104105.0,90473104,904731041,9,9,60,2,Mujer,3.0,2,No tiene discapacidad,1,4.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,3970,1,0,0,0,0,1,1,0
