llavemod,llaveviv,llavehog,cve_ent,cvegeo,edad,sexo,sexo_label,escolaridad,cond_disc,cond_disc_label,cond_aee,trab_no_rem_cuid_hog,cuid_esp_int_hog_sin_cp,cuid_int_0a5_sin_cp,cuid_int_6a14_sin_cp,cuid_int_15a59,cuid_int_60mas_sin_cp,trab_merc_pv,bus_trab,fac_per,realiza_cuidado_hogar,realiza_cuidado_especial,realiza_cuidado_0a5,realiza_cuidado_6a14,realiza_cuidado_15a59,realiza_cuidado_60mas,realiza_trabajo_mercado,busca_trabajo,es_cuidador,horas_cuidado,horas_trabajo,participa_laboral,combina_cuidado_trabajo
91364302103.0,91364302,913643021,9,9,21,1,Hombre,3.0,2,No tiene discapacidad,1,6.03333333333333,0.0,3.03333333333333,0.0,3.0,0.0,100.0,0.0,4371,1,0,1,0,1,0,1,0,1,6.03333333333333,100.0,1,1
90556903102.0,90556903,905569031,9,9,30,1,Hombre,5.0,2,No tiene discapacidad,1,6.0,0.0,0.0,0.0,6.0,0.0,40.0,0.0,4886,1,0,0,0,1,0,1,0,1,6.0,40.0,1,1
90179702102.0,90179702,901797021,9,9,33,1,Hombre,4.0,2,No tiene discapacidad,1,7.66666666666666,0.0,0.0,0.0,6.66666666666666,1.0,45.0,0.0,3323,1,0,0,0,1,1,1,0,1,7.66666666666666,45.0,1,1
90179702103.0,90179702,901797021,9,9,29,2,Mujer,4.0,2,No tiene discapacidad,1,1.33333333333333,0.0,0.0,0.0,1.33333333333333,0.0,53.0,0.0,3246,1,0,0,0,1,0,1,0,1,1.33333333333333,53.0,1,1
90179703102.0,90179703,901797031,9,9,27,1,Hombre,4.0,2,No tiene discapacidad,1,2.33333333333333,0.0,0.0,0.0,2.33333333333333,0.0,10.0,0.0,3301,1,0,0,0,1,0,1,0,1,2.33333333333333,10.0,1,1
91408104102.0,91408104,914081041,9,9,22,1,Hombre,3.0,2,No tiene discapacidad,1,15.33333333333333,0.0,0.0,0.0,15.33333333333333,0.0,50.0,0.0,3927,1,0,0,0,1,0,1,0,1,15.33333333333333,50.0,1,1
91408105101.0,91408105,914081051,9,9,31,2,Mujer,4.0,1,Sí tiene discapacidad,1,24.0,0.0,0.0,24.0,0.0,0.0,48.0,0.0,3820,1,0,0,1,0,0,1,0,1,24.0,48.0,1,1
91408105102.0,91408105,914081051,9,9,33,1,Hombre,4.0,2,No tiene discapacidad,1,8.5,0.0,0.0,2.0,6.5,0.0,60.0,0.0,3932,1,0,0,1,1,0,1,0,1,8.5,60.0,1,1
91416202101.0,91416202,914162021,9,9,42,1,Hombre,5.0,2,No tiene discapacidad,1,8.33333333333333,0.0,0.0,5.33333333333333,3.0,0.0,64.0,0.0,4570,1,0,0,1,1,0,1,0,1,8.33333333333333,64.0,1,1
91416202102.0,91416202,914162021,9,9,35,2,Mujer,4.0,2,No tiene discapacidad,5,13.41666666666666,0.0,0.0,13.41666666666666,0.0,0.0,0.0,0.0,4422,1,0,0,1,0,0,0,0,1,13.41666666666666,0.0,0,0
90253501106.0,90253501,902535011,9,9,18,2,Mujer,3.0,2,No tiene discapacidad,4,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4033,1,0,0,0,1,0,0,0,1,2.0,0.0,0,0
90253502101.0,90253502,902535021,9,9,62,1,Hombre,2.0,2,No tiene discapacidad,1,7.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,3997,1,1,0,0,0,0,1,0,1,7.0,3.0,1,1
90253502102.0,90253502,902535021,9,9,59,2,Mujer,2.0,1,Sí tiene discapacidad,1,1.16666666666666,0.0,0.0,0.0,1.0,0.16666666666666,10.0,0.0,3924,1,0,0,0,1,1,1,0,1,1.16666666666666,10.0,1,1
90253502103.0,90253502,902535021,9,9,30,1,Hombre,5.0,2,No tiene discapacidad,1,1.5,0.0,0.0,0.0,0.0,1.5,70.0,0.0,4084,1,0,0,0,0,1,1,0,1,1.5,70.0,1,1
90258001101.0,90258001,902580011,9,9,53,1,Hombre,2.0,2,No tiene discapacidad,1,17.66666666666666,0.0,0.0,8.83333333333333,8.83333333333333,0.0,34.0,0.0,3888,1,0,0,1,1,0,1,0,1,17.66666666666666,34.0,1,1
91364303101.0,91364303,913643031,9,9,67,2,Mujer,2.0,2,No tiene discapacidad,5,18.66666666666666,18.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4277,1,1,0,0,0,0,0,0,1,18.66666666666666,0.0,0,0
91364303102.0,91364303,913643031,9,9,45,2,Mujer,2.0,2,No tiene discapacidad,1,7.83333333333333,7.83333333333333,0.0,0.0,0.0,0.0,6.0,0.0,4239,1,1,0,0,0,0,1,0,1,7.83333333333333,6.0,1,1
91364304102.0,91364304,913643041,9,9,35,2,Mujer,2.0,2,No tiene discapacidad,1,7.5,0.0,0.0,7.5,0.0,0.0,50.0,0.0,4247,1,0,0,1,0,0,1,0,1,7.5,50.0,1,1
90179704101.0,90179704,901797041,9,9,60,1,Hombre,4.0,2,No tiene discapacidad,1,8.0,0.0,0.0,0.0,0.0,8.0,90.0,0.0,3252,1,0,0,0,0,1,1,0,1,8.0,90.0,1,1
90198702101.0,90198702,901987021,9,9,54,1,Hombre,3.0,2,No tiene discapacidad,1,0.16666666666666,0.0,0.0,0.0,0.16666666666666,0.0,48.0,0.0,3037,1,0,0,0,1,0,1,0,1,0.16666666666666,48.0,1,1
90594103104.0,90594103,905941031,9,9,53,2,Mujer,4.0,2,No tiene discapacidad,5,4.5,0.0,0.0,4.5,0.0,0.0,0.0,0.0,3108,1,0,0,1,0,0,0,0,1,4.5,0.0,0,0
90594103105.0,90594103,905941031,9,9,33,1,Hombre,3.0,2,No tiene discapacidad,1,1.0,0.0,0.0,0.66666666666666,0.33333333333333,0.0,48.0,0.0,3183,1,0,0,1,1,0,1,0,1,1.0,48.0,1,1
90594104102.0,90594104,905941041,9,9,36,2,Mujer,5.0,2,No tiene discapacidad,1,3.0,0.0,0.0,0.0,0.0,3.0,40.0,0.0,3089,1,0,0,0,0,1,1,0,1,3.0,40.0,1,1
90258001102.0,90258001,902580011,9,9,48,2,Mujer,4.0,2,No tiene discapacidad,1,7.66666666666666,0.0,0.0,7.66666666666666,0.0,0.0,40.0,0.0,3820,1,0,0,1,0,0,1,0,1,7.66666666666666,40.0,1,1
90258002101.0,90258002,902580021,9,9,18,2,Mujer,3.0,2,No tiene discapacidad,4,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,3894,1,0,0,0,1,0,0,0,1,14.0,0.0,0,0
90258002102.0,90258002,902580021,9,9,49,2,Mujer,4.0,2,No tiene discapacidad,1,0.41666666666666,0.0,0.0,0.0,0.41666666666666,0.0,50.0,0.0,3820,1,0,0,0,1,0,1,0,1,0.41666666666666,50.0,1,1
91364305101.0,91364305,913643051,9,9,63,1,Hombre,3.0,1,Sí tiene discapacidad,1,10.0,9.0,0.0,0.0,1.0,0.0,36.0,0.0,4283,1,1,0,0,1,0,1,0,1,10.0,36.0,1,1
91364305102.0,91364305,913643051,9,9,63,2,Mujer,2.0,1,Sí tiene discapacidad,5,15.51666666666666,15.51666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4241,1,1,0,0,0,0,0,0,1,15.51666666666666,0.0,0,0
90561502101.0,90561502,905615021,9,9,25,1,Hombre,4.0,2,No tiene discapacidad,1,0.5,0.0,0.0,0.0,0.5,0.0,68.0,0.0,4334,1,0,0,0,1,0,1,0,1,0.5,68.0,1,1
90198702103.0,90198702,901987021,9,9,21,1,Hombre,3.0,2,No tiene discapacidad,1,1.33333333333333,0.0,0.0,0.0,1.33333333333333,0.0,36.0,0.0,3077,1,0,0,0,1,0,1,0,1,1.33333333333333,36.0,1,1
90198703101.0,90198703,901987031,9,9,82,2,Mujer,2.0,2,No tiene discapacidad,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3111,1,0,0,0,1,0,0,0,1,1.0,0.0,0,0
90198703102.0,90198703,901987031,9,9,56,2,Mujer,3.0,2,No tiene discapacidad,5,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2960,1,0,0,0,1,0,0,0,1,7.0,0.0,0,0
90198703104.0,90198703,901987031,9,9,20,2,Mujer,3.0,2,No tiene discapacidad,4,0.33333333333333,0.0,0.0,0.0,0.0,0.33333333333333,0.0,0.0,3045,1,0,0,0,0,1,0,0,1,0.33333333333333,0.0,0,0
91191102104.0,91191102,911911021,9,9,22,2,Mujer,4.0,2,No tiene discapacidad,4,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4059,1,0,0,0,1,0,0,0,1,2.0,0.0,0,0
91191103101.0,91191103,911911031,9,9,49,2,Mujer,4.0,2,No tiene discapacidad,1,7.0,0.0,0.0,0.0,0.0,7.0,35.0,0.0,3978,1,0,0,0,0,1,1,0,1,7.0,35.0,1,1
91191103103.0,91191103,911911031,9,9,20,2,Mujer,4.0,2,No tiene discapacidad,4,8.16666666666666,0.0,0.0,0.0,5.0,3.16666666666666,0.0,0.0,4059,1,0,0,0,1,1,0,0,1,8.16666666666666,0.0,0,0
91191103104.0,91191103,911911031,9,9,18,2,Mujer,3.0,2,No tiene discapacidad,4,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4055,1,0,0,0,0,1,0,0,1,0.5,0.0,0,0
90561502102.0,90561502,905615021,9,9,47,2,Mujer,2.0,2,No tiene discapacidad,5,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4226,1,0,0,0,0,1,0,0,1,5.0,0.0,0,0
90561502103.0,90561502,905615021,9,9,61,2,Mujer,2.0,2,No tiene discapacidad,3,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4228,1,0,0,0,1,0,0,0,1,14.0,0.0,0,0
90561503101.0,90561503,905615031,9,9,52,1,Hombre,3.0,2,No tiene discapacidad,1,5.0,0.0,0.0,0.0,5.0,0.0,36.0,0.0,4301,1,0,0,0,1,0,1,0,1,5.0,36.0,1,1
90561503103.0,90561503,905615031,9,9,27,2,Mujer,3.0,2,No tiene discapacidad,1,9.0,0.0,0.0,0.0,9.0,0.0,48.0,0.0,4262,1,0,0,0,1,0,1,0,1,9.0,48.0,1,1
90561503104.0,90561503,905615031,9,9,19,1,Hombre,2.0,2,No tiene discapacidad,1,3.0,0.0,0.0,0.0,3.0,0.0,41.0,0.0,4323,1,0,0,0,1,0,1,0,1,3.0,41.0,1,1
90202501101.0,90202501,902025011,9,9,46,2,Mujer,4.0,2,No tiene discapacidad,1,10.0,0.0,0.0,7.5,2.5,0.0,40.0,0.0,3940,1,0,0,1,1,0,1,0,1,10.0,40.0,1,1
90202501102.0,90202501,902025011,9,9,22,1,Hombre,2.0,2,No tiene discapacidad,6,3.16666666666666,0.0,0.0,1.16666666666666,2.0,0.0,0.0,0.0,4062,1,0,0,1,1,0,0,0,1,3.16666666666666,0.0,0,0
90202503102.0,90202503,902025031,9,9,30,1,Hombre,4.0,2,No tiene discapacidad,1,13.0,0.0,0.0,0.0,13.0,0.0,50.0,0.0,4067,1,0,0,0,1,0,1,0,1,13.0,50.0,1,1
90598902101.0,90598902,905989021,9,9,35,2,Mujer,2.0,2,No tiene discapacidad,1,44.83333333333333,0.0,39.5,5.33333333333333,0.0,0.0,14.0,0.0,3452,1,0,1,1,0,0,1,0,1,44.83333333333333,14.0,1,1
90598903101.0,90598903,905989031,9,9,71,2,Mujer,2.0,2,No tiene discapacidad,1,6.0,0.0,0.0,0.0,6.0,0.0,40.0,0.0,3503,1,0,0,0,1,0,1,0,1,6.0,40.0,1,1
90598903105.0,90598903,905989031,9,9,21,1,Hombre,3.0,2,No tiene discapacidad,6,0.66666666666666,0.0,0.0,0.0,0.66666666666666,0.0,0.0,0.0,3554,1,0,0,0,1,0,0,0,1,0.66666666666666,0.0,0,0
91191105101.0,91191105,911911051,9,9,43,1,Hombre,4.0,2,No tiene discapacidad,1,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,4118,1,0,0,0,0,1,0,0,1,11.0,0.0,0,0
91191105102.0,91191105,911911051,9,9,75,1,Hombre,3.0,2,No tiene discapacidad,3,8.0,0.0,0.0,0.0,0.5,7.5,0.0,0.0,4115,1,0,0,0,1,1,0,0,1,8.0,0.0,0,0
91193603101.0,91193603,911936031,9,9,57,1,Hombre,4.0,2,No tiene discapacidad,1,3.75,0.0,0.0,2.75,1.0,0.0,56.0,0.0,3866,1,0,0,1,1,0,1,0,1,3.75,56.0,1,1
91193603102.0,91193603,911936031,9,9,51,2,Mujer,3.0,2,No tiene discapacidad,1,27.5,0.0,0.0,26.0,1.5,0.0,45.0,0.0,3819,1,0,0,1,1,0,1,0,1,27.5,45.0,1,1
90579801101.0,90579801,905798011,9,9,75,2,Mujer,2.0,1,Sí tiene discapacidad,5,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,3662,1,0,0,0,0,1,0,0,1,0.25,0.0,0,0
90635804102.0,90635804,906358041,9,9,50,1,Hombre,3.0,2,No tiene discapacidad,1,5.0,3.0,0.0,2.0,0.0,0.0,56.0,0.0,3720,1,1,0,1,0,0,1,0,1,5.0,56.0,1,1
90635804103.0,90635804,906358041,9,9,47,2,Mujer,4.0,2,No tiene discapacidad,1,30.33333333333333,7.83333333333333,0.0,22.5,0.0,0.0,55.0,0.0,3656,1,1,0,1,0,0,1,0,1,30.33333333333333,55.0,1,1
90637401101.0,90637401,906374011,9,9,61,2,Mujer,3.0,2,No tiene discapacidad,1,3.0,0.0,0.0,0.0,0.0,3.0,60.0,0.0,3341,1,0,0,0,0,1,1,0,1,3.0,60.0,1,1
91230801105.0,91230801,912308011,9,9,21,1,Hombre,4.0,2,No tiene discapacidad,4,1.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,3169,1,0,0,0,1,0,0,0,1,1.5,0.0,0,0
91230803101.0,91230803,912308031,9,9,24,1,Hombre,2.0,2,No tiene discapacidad,1,25.0,0.0,25.0,0.0,0.0,0.0,60.0,0.0,3169,1,0,1,0,0,0,1,0,1,25.0,60.0,1,1
91230803102.0,91230803,912308031,9,9,22,2,Mujer,3.0,2,No tiene discapacidad,5,34.66666666666666,0.0,34.66666666666666,0.0,0.0,0.0,0.0,0.0,3136,1,0,1,0,0,0,0,0,1,34.66666666666666,0.0,0,0
91230804101.0,91230804,912308041,9,9,63,2,Mujer,3.0,2,No tiene discapacidad,5,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3075,1,0,0,0,1,0,0,0,1,2.0,0.0,0,0
90637405101.0,90637405,906374051,9,9,63,2,Mujer,2.0,2,No tiene discapacidad,1,9.5,9.5,0.0,0.0,0.0,0.0,6.0,0.0,3341,1,1,0,0,0,0,1,0,1,9.5,6.0,1,1
91230804103.0,91230804,912308041,9,9,38,2,Mujer,3.0,2,No tiene discapacidad,1,0.5,0.0,0.0,0.0,0.0,0.5,48.0,0.0,3079,1,0,0,0,0,1,1,0,1,0.5,48.0,1,1
91491505102.0,91491505,914915051,9,9,36,2,Mujer,3.0,2,No tiene discapacidad,1,10.0,0.0,0.0,6.5,3.5,0.0,58.0,0.0,3946,1,0,0,1,1,0,1,0,1,10.0,58.0,1,1
91491505103.0,91491505,914915051,9,9,15,1,Hombre,2.0,2,No tiene discapacidad,4,0.83333333333333,0.0,0.0,0.83333333333333,0.0,0.0,0.0,0.0,4029,1,0,0,1,0,0,0,0,1,0.83333333333333,0.0,0,0
91499003101.0,91499003,914990031,9,9,39,1,Hombre,2.0,2,No tiene discapacidad,1,2.0,0.0,2.0,0.0,0.0,0.0,35.0,0.0,4387,1,0,1,0,0,0,1,0,1,2.0,35.0,1,1
91499003102.0,91499003,914990031,9,9,35,2,Mujer,1.0,2,No tiene discapacidad,1,23.0,0.0,23.0,0.0,0.0,0.0,40.0,0.0,4324,1,0,1,0,0,0,1,0,1,23.0,40.0,1,1
91499003103.0,91499003,914990031,9,9,17,2,Mujer,3.0,2,No tiene discapacidad,5,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4400,1,0,1,0,0,0,0,0,1,7.0,0.0,0,0
91499004101.0,91499004,914990041,9,9,33,2,Mujer,4.0,2,No tiene discapacidad,1,49.5,0.0,49.5,0.0,0.0,0.0,40.0,0.0,4330,1,0,1,0,0,0,1,0,1,49.5,40.0,1,1
91496501102.0,91496501,914965011,9,9,60,2,Mujer,3.0,2,No tiene discapacidad,5,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3918,1,0,0,0,0,1,0,0,1,4.0,0.0,0,0
91496501103.0,91496501,914965011,9,9,29,2,Mujer,4.0,2,No tiene discapacidad,1,9.0,0.0,0.0,0.0,0.0,9.0,40.0,0.0,3950,1,0,0,0,0,1,1,0,1,9.0,40.0,1,1
91496502101.0,91496502,914965021,9,9,63,1,Hombre,2.0,2,No tiene discapacidad,1,5.0,0.0,5.0,0.0,0.0,0.0,46.0,0.0,3957,1,0,1,0,0,0,1,0,1,5.0,46.0,1,1
91496502102.0,91496502,914965021,9,9,62,2,Mujer,3.0,2,No tiene discapacidad,1,10.0,0.0,10.0,0.0,0.0,0.0,40.0,0.0,3918,1,0,1,0,0,0,1,0,1,10.0,40.0,1,1
91496502104.0,91496502,914965021,9,9,34,1,Hombre,4.0,2,No tiene discapacidad,1,5.5,0.0,2.5,0.0,3.0,0.0,70.0,0.0,4044,1,0,1,0,1,0,1,0,1,5.5,70.0,1,1
91496502105.0,91496502,914965021,9,9,34,2,Mujer,4.0,2,No tiene discapacidad,1,24.0,0.0,23.0,0.0,0.0,1.0,70.0,0.0,3929,1,0,1,0,0,1,1,0,1,24.0,70.0,1,1
91506902101.0,91506902,915069021,9,9,77,2,Mujer,2.0,2,No tiene discapacidad,5,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4349,1,0,0,0,1,0,0,0,1,3.0,0.0,0,0
91496504101.0,91496504,914965041,9,9,35,2,Mujer,2.0,2,No tiene discapacidad,1,39.0,0.0,0.0,22.0,17.0,0.0,12.0,0.0,3924,1,0,0,1,1,0,1,0,1,39.0,12.0,1,1
91496504102.0,91496504,914965041,9,9,15,2,Mujer,2.0,2,No tiene discapacidad,4,17.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,3993,1,0,0,1,1,0,0,0,1,17.0,0.0,0,0
90652201103.0,90652201,906522011,9,9,48,2,Mujer,4.0,2,No tiene discapacidad,1,1.91666666666666,1.91666666666666,0.0,0.0,0.0,0.0,70.0,0.0,4765,1,1,0,0,0,0,1,0,1,1.91666666666666,70.0,1,1
90652202101.0,90652202,906522021,9,9,27,1,Hombre,3.0,2,No tiene discapacidad,1,5.33333333333333,0.0,5.33333333333333,0.0,0.0,0.0,40.0,0.0,4887,1,0,1,0,0,0,1,0,1,5.33333333333333,40.0,1,1
90652202102.0,90652202,906522021,9,9,31,2,Mujer,3.0,2,No tiene discapacidad,1,6.16666666666666,0.0,6.16666666666666,0.0,0.0,0.0,35.0,0.0,4780,1,0,1,0,0,0,1,0,1,6.16666666666666,35.0,1,1
90285903101.0,90285903,902859031,9,9,44,2,Mujer,1.0,2,No tiene discapacidad,1,1.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,3758,1,0,0,0,1,0,1,0,1,1.0,36.0,1,1
90285903102.0,90285903,902859031,9,9,16,1,Hombre,3.0,2,No tiene discapacidad,4,1.25,0.0,0.0,0.0,1.25,0.0,0.0,0.0,3838,1,0,0,0,1,0,0,0,1,1.25,0.0,0,0
90285905101.0,90285905,902859051,9,9,51,2,Mujer,2.0,2,No tiene discapacidad,1,29.5,21.5,0.0,0.0,0.0,8.0,57.0,0.0,3782,1,1,0,0,0,1,1,0,1,29.5,57.0,1,1
90285905102.0,90285905,902859051,9,9,73,2,Mujer,2.0,2,No tiene discapacidad,5,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3814,1,1,0,0,0,0,0,0,1,7.0,0.0,0,0
90285905103.0,90285905,902859051,9,9,27,1,Hombre,4.0,1,Sí tiene discapacidad,6,15.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,3847,1,0,0,0,1,1,0,0,1,15.0,0.0,0,0
90652203102.0,90652203,906522031,9,9,51,2,Mujer,3.0,2,No tiene discapacidad,1,2.0,0.0,0.0,0.0,2.0,0.0,52.0,0.0,4803,1,0,0,0,1,0,1,0,1,2.0,52.0,1,1
90652203103.0,90652203,906522031,9,9,23,2,Mujer,3.0,2,No tiene discapacidad,1,10.0,0.0,0.0,0.0,10.0,0.0,45.0,0.0,4862,1,0,0,0,1,0,1,0,1,10.0,45.0,1,1
90652204101.0,90652204,906522041,9,9,34,2,Mujer,2.0,2,No tiene discapacidad,1,3.0,0.0,0.0,0.0,3.0,0.0,53.0,0.0,4780,1,0,0,0,1,0,1,0,1,3.0,53.0,1,1
90652204102.0,90652204,906522041,9,9,16,1,Hombre,3.0,2,No tiene discapacidad,4,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4875,1,0,0,0,1,0,0,0,1,12.0,0.0,0,0
91202302101.0,91202302,912023021,9,9,30,1,Hombre,3.0,2,No tiene discapacidad,1,11.0,0.0,0.0,0.0,11.0,0.0,48.0,0.0,4180,1,0,0,0,1,0,1,0,1,11.0,48.0,1,1
91202303102.0,91202303,912023031,9,9,33,2,Mujer,4.0,2,No tiene discapacidad,1,7.5,0.0,0.0,0.0,7.5,0.0,40.0,0.0,4062,1,0,0,0,1,0,1,0,1,7.5,40.0,1,1
91202303103.0,91202303,912023031,9,9,33,1,Hombre,4.0,2,No tiene discapacidad,1,7.0,0.0,0.0,0.0,7.0,0.0,51.0,0.0,4180,1,0,0,0,1,0,1,0,1,7.0,51.0,1,1
90652205102.0,90652205,906522051,9,9,54,1,Hombre,3.0,2,No tiene discapacidad,1,1.5,1.5,0.0,0.0,0.0,0.0,54.0,0.0,4849,1,1,0,0,0,0,1,0,1,1.5,54.0,1,1
90652205103.0,90652205,906522051,9,9,49,2,Mujer,2.0,2,No tiene discapacidad,5,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,4765,1,1,0,0,0,0,0,0,1,6.5,0.0,0,0
90652205104.0,90652205,906522051,9,9,23,1,Hombre,3.0,2,No tiene discapacidad,5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,4913,1,1,0,0,0,0,0,0,1,3.5,0.0,0,0
90652205105.0,90652205,906522051,9,9,16,2,Mujer,3.0,2,No tiene discapacidad,4,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,4857,1,1,0,0,0,0,0,0,1,1.5,0.0,0,0
90666401101.0,90666401,906664011,9,9,84,1,Hombre,1.0,1,Sí tiene discapacidad,5,4.66666666666666,4.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4665,1,1,0,0,0,0,0,0,1,4.66666666666666,0.0,0,0
90666401103.0,90666401,906664011,9,9,43,2,Mujer,3.0,1,Sí tiene discapacidad,1,3.0,3.0,0.0,0.0,0.0,0.0,35.0,0.0,4474,1,1,0,0,0,0,1,0,1,3.0,35.0,1,1
91207002101.0,91207002,912070021,9,9,45,2,Mujer,2.0,2,No tiene discapacidad,1,2.25,0.0,0.0,0.0,2.25,0.0,40.0,0.0,3013,1,0,0,0,1,0,1,0,1,2.25,40.0,1,1
91207003101.0,91207003,912070031,9,9,83,2,Mujer,3.0,1,Sí tiene discapacidad,3,13.0,0.0,0.0,0.0,7.5,5.5,0.0,0.0,3140,1,0,0,0,1,1,0,0,1,13.0,0.0,0,0
91207003102.0,91207003,912070031,9,9,63,2,Mujer,5.0,2,No tiene discapacidad,1,8.0,1.0,0.0,0.0,7.0,0.0,40.0,0.0,3014,1,1,0,0,1,0,1,0,1,8.0,40.0,1,1
90666402101.0,90666402,906664021,9,9,72,1,Hombre,2.0,2,No tiene discapacidad,1,0.5,0.0,0.0,0.0,0.0,0.5,66.0,0.0,4484,1,0,0,0,0,1,1,0,1,0.5,66.0,1,1
90666402102.0,90666402,906664021,9,9,69,2,Mujer,2.0,2,No tiene discapacidad,5,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4506,1,0,0,0,0,1,0,0,1,7.0,0.0,0,0
90666403102.0,90666403,906664031,9,9,65,2,Mujer,2.0,2,No tiene discapacidad,1,5.16666666666666,1.66666666666666,0.0,0.0,0.0,3.5,15.0,0.0,4506,1,1,0,0,0,1,1,0,1,5.16666666666666,15.0,1,1
90666404101.0,90666404,906664041,9,9,45,2,Mujer,2.0,2,No tiene discapacidad,1,7.0,0.0,0.0,7.0,0.0,0.0,48.0,0.0,4467,1,0,0,1,0,0,1,0,1,7.0,48.0,1,1
90642202101.0,90642202,906422021,9,9,56,1,Hombre,3.0,2,No tiene discapacidad,1,7.5,0.0,0.0,0.0,7.5,0.0,60.0,0.0,3334,1,0,0,0,1,0,1,0,1,7.5,60.0,1,1
90642202102.0,90642202,906422021,9,9,55,2,Mujer,3.0,2,No tiene discapacidad,5,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3241,1,0,0,0,1,0,0,0,1,5.0,0.0,0,0
91207003103.0,91207003,912070031,9,9,64,1,Hombre,5.0,2,No tiene discapacidad,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3044,1,0,0,0,0,1,0,0,1,1.0,0.0,0,0
91207003105.0,91207003,912070031,9,9,59,2,Mujer,4.0,2,No tiene discapacidad,5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2988,1,1,0,0,0,0,0,0,1,3.5,0.0,0,0
91207004102.0,91207004,912070041,9,9,51,2,Mujer,2.0,2,No tiene discapacidad,1,12.0,0.0,0.0,0.0,12.0,0.0,60.0,0.0,3037,1,0,0,0,1,0,1,0,1,12.0,60.0,1,1
91207004103.0,91207004,912070041,9,9,21,1,Hombre,3.0,2,No tiene discapacidad,1,12.0,0.0,0.0,0.0,12.0,0.0,60.0,0.0,3106,1,0,0,0,1,0,1,0,1,12.0,60.0,1,1
91207005101.0,91207005,912070051,9,9,28,1,Hombre,3.0,2,No tiene discapacidad,1,14.0,0.0,0.0,0.0,14.0,0.0,48.0,0.0,3090,1,0,0,0,1,0,1,0,1,14.0,48.0,1,1
90671401102.0,90671401,906714011,9,9,31,2,Mujer,2.0,2,No tiene discapacidad,5,14.33333333333333,0.0,0.0,14.33333333333333,0.0,0.0,0.0,0.0,4608,1,0,0,1,0,0,0,0,1,14.33333333333333,0.0,0,0
90671401103.0,90671401,906714011,9,9,21,2,Mujer,3.0,2,No tiene discapacidad,1,12.0,0.0,0.0,6.0,6.0,0.0,48.0,0.0,4687,1,0,0,1,1,0,1,0,1,12.0,48.0,1,1
90671401104.0,90671401,906714011,9,9,17,1,Hombre,3.0,2,No tiene discapacidad,4,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4699,1,0,0,1,1,0,0,0,1,4.0,0.0,0,0
90288302101.0,90288302,902883021,9,9,72,1,Hombre,2.0,2,No tiene discapacidad,3,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3526,1,0,0,0,0,1,0,0,1,2.0,0.0,0,0
90288303101.0,90288303,902883031,9,9,55,1,Hombre,4.0,2,No tiene discapacidad,1,2.0,0.0,0.0,0.0,2.0,0.0,42.0,0.0,3584,1,0,0,0,1,0,1,0,1,2.0,42.0,1,1
91207005103.0,91207005,912070051,9,9,26,2,Mujer,3.0,2,No tiene discapacidad,5,13.66666666666666,8.66666666666666,0.0,0.0,5.0,0.0,0.0,0.0,3038,1,1,0,0,1,0,0,0,1,13.66666666666666,0.0,0,0
91216301101.0,91216301,912163011,9,9,33,2,Mujer,2.0,2,No tiene discapacidad,5,12.75,0.0,0.0,2.25,10.5,0.0,0.0,0.0,4988,1,0,0,1,1,0,0,0,1,12.75,0.0,0,0
